,property_type,area_m2,price_usd,lat,lon,state
464,house,100,36880.53,21.139641,-86.879738,Quintana Roo
465,house,301,274034.68,20.659601,-100.442467,Querétaro
466,house,325,187081.37,21.31032591,-89.24838066,Yucatán
467,apartment,100,71653.61,19.393257,-99.157113,Distrito Federal
468,house,190,97493.1,21.072905,-89.65963,Yucatán
469,house,110,67860.19,20.9475017,-97.3631926,Veracruz de Ignacio de la Llave
470,house,190,88513.29,25.721457,-100.228301,Nuevo León
471,house,177,80083.45,19.406092,-99.011968,Estado de México
472,house,197,147557.13,22.125832,-101.035118,San Luis Potosí
473,house,320,150192.08,21.023252,-89.614571,Yucatán
474,house,80,47944.7,19.31673,-99.581169,Estado de México
475,house,82,36248.3,20.647322,-100.479441,Querétaro
476,house,99,75783.82,19.7100885,-98.9659399,Estado de México
477,apartment,208,131716.2,19.462951,-99.125888,Distrito Federal
478,house,290,126477.54,21.072905,-89.65963,Yucatán
479,house,178,51644.99,22.3140373,-97.8800254,Tamaulipas
480,house,340,262440.91,20.547053,-103.47907,Jalisco
481,house,85,35826.8,19.308845,-98.214439,Tlaxcala
482,apartment,102,46364.1,16.745515,-93.15228,Chiapas
483,house,150,94835.67,19.704245,-101.165592,Chiapas
484,house,104,33192.48,25.525183,-103.377502,Veracruz de Ignacio de la Llave
485,house,270,163328.09,22.136711,-101.041163,San Luis Potosí
486,apartment,119,115814.11,21.039522,-89.563911,Yucatán
487,house,125,73761.07,18.831146,-99.675944,Estado de México
488,house,139,97469.99,20.558271,-100.42942,Querétaro
489,house,360,178607.18,21.178095,-101.708252,Guanajuato
490,apartment,70,54235.15,19.403794,-99.155899,Distrito Federal
491,house,150,51105.88,20.543869,-100.414032,Querétaro
492,apartment,84,115910.26,19.343424,-99.135933,Distrito Federal
493,house,180,79029.72,19.532236,-96.94104,Veracruz de Ignacio de la Llave
494,house,120,71143.62,20.755376,-103.39302,Jalisco
495,apartment,142,91169.23,21.008295,-89.591019,Yucatán
496,apartment,65,44178.77,19.382649,-99.143384,Distrito Federal
497,house,200,152790.8,23.634501,-102.552788,Distrito Federal
498,house,200,121207.64,22.268972,-97.860939,Tamaulipas
499,house,131,47417.83,16.856389,-99.913115,Guerrero
500,house,200,104319.23,19.1279472,-96.10763669,Veracruz de Ignacio de la Llave
501,apartment,93,57884.47,19.076612,-98.236336,Puebla
502,house,202,121207.64,20.391528,-99.981438,Querétaro
503,house,370,200256.11,21.1661723,-86.8251719,Quintana Roo
504,house,86,52605.29,32.46906,-116.81963,Baja California
505,apartment,63,44794.13,21.0634817,-89.6110378,Yucatán
506,apartment,95,84313.09,23.634501,-102.552788,Baja California
507,house,290,236091.42,20.745667,-100.455109,Querétaro
508,apartment,128,85878.96,22.292006,-97.866714,Tamaulipas
509,house,120,59535.72,19.061148,-98.248372,Puebla
510,house,180,81664.04,18.969536,-99.215979,Morelos
511,house,198,53666.55,19.300028,-99.566057,Estado de México
512,house,377,224339.55,20.999418,-89.619278,Yucatán
513,apartment,92,67438.69,19.401507,-99.14682,Distrito Federal
514,house,100,80083.45,19.663315,-99.103287,Estado de México
515,apartment,82,62696.91,21.030668,-89.599258,Yucatán
516,house,105,46627.53,19.255166,-103.680325,Colima
517,house,79,42941.43,18.743973,-99.254183,Morelos
518,house,123,41095.45,21.037875,-89.648252,Yucatán
519,apartment,79,80015.91,21.14953439,-86.85159731,Quintana Roo
520,house,376,263432.41,18.951663,-99.218298,Morelos
521,apartment,70,85668.22,19.381078,-99.186714,Distrito Federal
522,house,105,55847.67,24.82251575,-107.4352384,Sinaloa
523,house,200,229240.55,19.522923,-99.241837,Estado de México
524,house,160,121178.91,20.693433,-100.446219,Querétaro
525,house,133,67438.69,19.545727,-99.039146,Estado de México
526,house,250,63238.77,28.672886,-106.09304,Chihuahua
527,house,100,127584.22,20.9144491,-100.745235,Guanajuato
528,house,113,57955.13,23.634501,-102.552788,Puebla
529,house,130,99601.06,20.618279,-100.346985,Querétaro
530,house,211,165467.83,22.193523,-101.0019,San Luis Potosí
531,house,200,77994.48,21.030771,-89.646347,Yucatán
532,apartment,84,52686.48,16.747116,-92.651844,Chiapas
533,house,179,94203.43,19.276849,-99.546473,Estado de México
534,house,251,187037.01,21.082655,-86.857162,Quintana Roo
535,house,115,81683.41,19.38450164,-99.09048244,Distrito Federal
536,apartment,65,163064.66,19.446829,-99.159454,Distrito Federal
537,house,169,55333.92,20.99947,-89.642815,Yucatán
538,house,350,193359.39,21.99782,-102.191307,Aguascalientes
539,house,309,158096.93,25.714615,-100.230576,Nuevo León
540,house,200,72865.4,19.286575,-99.597733,Estado de México
541,house,98,36090.24,24.024288,-104.615791,Durango
542,house,83,45447.36,19.537234,-99.025536,Estado de México
543,house,275,167543.01,19.343042,-99.054777,Distrito Federal
544,house,286,183875.82,20.594322,-100.365929,Querétaro
545,house,70,35299.94,20.66976,-105.204857,Jalisco
546,house,190,55320.8,23.256596,-106.415812,Sinaloa
547,house,75,70757.94,19.524088,-99.096736,Estado de México
548,house,236,115910.26,27.492267,-109.958231,Sonora
549,apartment,195,289775.66,19.394358,-99.177444,Distrito Federal
550,house,150,110969.16,25.7075214,-100.4578949,Nuevo León
551,house,274,173906.62,28.6329957,-106.0691004,Chihuahua
552,house,81,44256.64,22.286442,-97.889847,Tamaulipas
553,house,186,118544.58,18.926889,-99.218126,Morelos
554,apartment,100,159320.71,19.287568,-99.145853,Distrito Federal
555,house,200,63223.78,18.835637,-99.252857,Morelos
556,house,350,252895.12,25.723516,-100.393311,Nuevo León
557,house,90,37934.26,19.750508,-101.181947,Chiapas
558,apartment,104,92201.34,19.058884,-98.260885,Puebla
559,house,229,157690.64,19.477827,-99.216217,Distrito Federal
560,apartment,76,43729.78,18.963312,-99.214456,Morelos
561,apartment,60,84845.35,19.393656,-99.132304,Distrito Federal
562,apartment,100,43202.91,19.607218,-99.194926,Estado de México
563,house,85,57968.87,19.1617587,-99.6178249,Estado de México
564,house,275,316118.9,16.77954175,-99.79801011,Guerrero
565,house,195,91632.19,21.0411724,-89.5550539,Yucatán
566,house,205,88513.29,18.00557,-92.959735,Tabasco
567,apartment,80,65120.49,19.441809,-99.156423,Distrito Federal
568,house,150,92223.21,20.124367,-98.735725,Hidalgo
569,house,120,44783.51,20.96736563,-97.39168793,Veracruz de Ignacio de la Llave
570,apartment,84,71653.61,19.391819,-99.188639,Distrito Federal
571,apartment,60,105372.96,19.375412,-99.144234,Distrito Federal
572,house,180,63223.78,23.634501,-102.552788,Morelos
573,apartment,60,36260.68,19.496076,-99.204251,Distrito Federal
574,house,95,44794.13,24.80535497,-107.4623677,Sinaloa
575,apartment,110,121863.83,19.309196,-99.219505,Distrito Federal
576,house,120,105372.96,18.842861,-99.225906,Morelos
577,house,140,51632.75,25.51485,-103.389699,Veracruz de Ignacio de la Llave
578,house,175,121178.91,20.532264,-103.484418,Jalisco
579,house,100,47417.83,18.9289862,-99.1802147,Morelos
580,house,81,39524.23,21.02840384,-89.6530058,Yucatán
581,house,360,245050.24,22.11830417,-101.0321939,San Luis Potosí
582,house,115,110667.85,19.233201,-99.558519,Estado de México
583,apartment,Rio Grande do Norte,Northeast,-5.796154,-35.209535,
584,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,$123.00
585,apartment,Rio Grande do Norte,Northeast,-5.820261,-35.215515,$117.00
586,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,$136.00
587,apartment,Rio Grande do Norte,Northeast,-5.850518,-35.223087,
588,apartment,Rio Grande do Norte,Northeast,-5.842951,-35.210602,$56.00
589,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,$124.00
590,apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,$85.00
591,apartment,Rio Grande do Norte,Northeast,-5.79978,-35.198227,$112.00
592,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,$245.00
593,apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,
594,apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,$230.00
595,apartment,Rio Grande do Norte,Northeast,-5.795572,-35.207481,$95.00
596,apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,$85.00
597,apartment,Rio Grande do Norte,Northeast,-5.809025,-35.201096,$186.00
598,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,$200.00
599,house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,$250.00
600,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,$64.00
601,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,$208.00
602,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,$208.00
603,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,$208.00
604,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,$208.00
605,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,$83.00
606,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,$160.00
607,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,$250.00
608,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,$111.00
609,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,$93.00
610,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,$83.00
611,house,Rio Grande do Norte,Northeast,-5.868313,-35.230942,$180.00
612,apartment,Rio Grande do Norte,Northeast,-5.793597,-35.204637,
613,apartment,Rio Grande do Norte,Northeast,-5.789681,-35.205444,$200.00
614,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,
615,house,Rio Grande do Norte,Northeast,-5.880754,-35.214054,$186.00
616,apartment,Rio Grande do Norte,Northeast,-5.865048,-35.193447,$57.00
617,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,$148.00
618,apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,$185.00
619,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,$93.00
620,house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,$217.00
621,apartment,Rio Grande do Norte,Northeast,-5.829214,-35.221127,$109.00
622,apartment,Rio Grande do Norte,Northeast,-5.784515,-35.195038,$208.00
623,apartment,Rio Grande do Norte,Northeast,-5.799907,-35.207222,$66.00
624,apartment,Rio Grande do Norte,Northeast,-5.860041,-35.199818,$56.00
625,apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,
626,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,$85.00
627,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,$123.00
628,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,$161.00
629,apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,$79.00
630,apartment,Rio Grande do Norte,Northeast,-5.785273,-35.19182,$192.00
631,apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,$180.00
632,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,$108.00
633,house,Rio Grande do Norte,Northeast,-5.841674,-35.223087,$150.00
634,house,Rio Grande do Norte,Northeast,-5.780723,-35.198303,$235.00
635,house,Rio Grande do Norte,Northeast,-5.864574,-35.212097,$144.00
636,apartment,Rio Grande do Norte,Northeast,-5.800162,-35.211533,$106.00
637,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,$102.00
638,apartment,Rio Grande do Norte,Northeast,-5.791992,-35.194656,$60.00
639,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,$116.00
640,apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,$119.00
641,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,$96.00
642,apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,$84.00
643,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,$93.00
644,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,$91.00
645,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,$92.00
646,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,$214.00
647,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,$86.00
648,apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,
649,apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,$83.00
650,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,$86.00
651,apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,$85.00
652,apartment,Rio Grande do Norte,Northeast,-5.786566,-35.19046,
653,apartment,Rio Grande do Norte,Northeast,-6.055992,-35.170876,$173.00
654,apartment,Rio Grande do Norte,Northeast,-6.055992,-35.170876,
655,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,$200.00
656,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,$100.00
657,apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,$70.00
658,apartment,Rio Grande do Norte,Northeast,-5.88346,-35.180206,$53.00
659,apartment,Rio Grande do Norte,Northeast,-5.824264,-35.210854,$81.00
660,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,$219.00
661,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,$57.00
662,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,$90.00
663,apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,$196.00
664,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,$74.00
665,apartment,Rio Grande do Norte,Northeast,-5.887515,-35.171822,$56.00
666,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,$77.00
667,apartment,Rio Grande do Norte,Northeast,-5.788292,-35.202212,$85.00
668,apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,$82.00
669,apartment,Rio Grande do Norte,Northeast,-5.864574,-35.212097,
670,apartment,Rio Grande do Norte,Northeast,-5.819644,-35.209047,$119.00
671,apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,$170.00
672,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,$107.00
673,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,$164.00
674,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,
675,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,$164.00
676,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,$166.00
677,apartment,Rio Grande do Norte,Northeast,-5.79352,-35.200447,
678,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,$92.00
679,apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,$84.00
680,apartment,Rio Grande do Norte,Northeast,-5.828613,-35.219963,$98.00
681,apartment,Rio Grande do Norte,Northeast,-5.795409,-35.19981,$238.00
682,house,Rio Grande do Norte,Northeast,-5.914487,-35.22768,$208.00
683,house,Rio Grande do Norte,Northeast,-5.79978,-35.198227,$184.00
684,apartment,Rio Grande do Norte,Northeast,-5.842951,-35.210602,
685,house,Rio Grande do Norte,Northeast,-5.828803,-35.217594,$150.00
686,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,$54.00
687,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,$70.00
688,apartment,Rio Grande do Norte,Northeast,-5.794314,-35.202095,$188.00
689,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,$57.00
690,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,$240.00
691,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,$56.00
692,house,Rio Grande do Norte,Northeast,-5.864574,-35.212097,$236.00
693,apartment,Rio Grande do Norte,Northeast,-5.818601,-35.217423,$102.00
694,apartment,Rio Grande do Norte,Northeast,-5.820151,-35.209772,$231.00
695,apartment,Rio Grande do Norte,Northeast,-5.906662,-35.257423,$83.00
696,apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,$164.00
697,apartment,Rio Grande do Norte,Northeast,-5.822789,-35.224464,
698,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,$83.00
699,apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,$86.00
700,apartment,Rio Grande do Norte,Northeast,-5.781577,-35.199627,$239.00
701,apartment,Rio Grande do Norte,Northeast,-5.795572,-35.207481,
702,apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,$95.00
703,apartment,Rio Grande do Norte,Northeast,-5.817833,-35.216408,$101.00
704,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,$187.00
705,house,Rio Grande do Norte,Northeast,-5.879033,-35.195614,$180.00
706,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,$106.00
707,apartment,Rio Grande do Norte,Northeast,-5.865048,-35.193447,$217.00
708,apartment,Rio Grande do Norte,Northeast,-5.787264,-35.199451,$191.00
709,house,Rio Grande do Norte,Northeast,-5.849835,-35.243961,$250.00
710,apartment,Rio Grande do Norte,Northeast,-5.812777,-35.221756,$160.00
711,apartment,Rio Grande do Norte,Northeast,-5.793281,-35.200413,$184.00
712,apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,$180.00
713,apartment,Rio Grande do Norte,Northeast,-5.800162,-35.211533,$56.00
714,house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,$176.00
715,apartment,Rio Grande do Norte,Northeast,-5.820581,-35.222265,$107.00
716,house,Rio Grande do Norte,Northeast,-5.86035,-35.2559,$165.00
717,house,Rio Grande do Norte,Northeast,-5.857302,-35.190117,$200.00
718,apartment,Rio Grande do Norte,Northeast,-5.968059,-35.135522,$97.00
719,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,$130.00
